21124815,厦大思源主题客栈,经济型,￥38,55,42,6,3,1,3
23945641,花庭旅馆(厦门鼓浪屿坛海花园店),经济型,￥218,22,19,2,0,0,1
4689296,日光海岸精品旅馆,三星级/舒适型,￥220,171,144,14,7,2,4
23574286,厦门世纪寰岛酒店,四星级/高档型,￥317,58,37,13,4,0,4
4599329,鼓浪屿miryam老别墅旅馆,四星级/高档型,￥549,341,215,84,23,10,9
8907659,厦大海之间酒店,经济型,￥159,80,24,28,11,8,9
8022414,爱丽丝主题精品酒店(火车站文灶...,经济型,￥188,76,36,23,7,1,9
24825631,太空舱连锁酒店(中山路店),经济型,￥104,68,47,14,3,0,4
4514191,漫漫悠悠家庭旅馆,经济型,￥274,190,133,37,14,1,5
4125302,厦门马克客栈,经济型,￥160,186,129,42,13,0,2
5324261,7天连锁酒店(厦门轮渡店),经济型,￥165,796,379,231,133,21,32
58080115,厦门天鹅大酒店,四星级/高档型,￥400,185,87,61,28,4,4
5155950,落雨声驿栈(曾厝垵店),经济型,￥78,33,18,8,4,3,0
58805144,厦门鼓浪屿一见onemore旅馆(原鼓...,三星级/舒适型,￥370,384,258,97,23,2,4
5513253,厦门水果假日酒店,经济型,￥138,55,27,11,11,2,4
3428137,金门湾大酒店,四星级/高档型,￥253,42,26,12,3,0,0
4279547,临海听风咖啡旅馆,经济型,￥168,163,73,49,26,4,11
5205300,莫泰268酒店(厦门火车站店),经济型,￥149,325,166,96,49,6,8
6202160,鼓浪屿杨家园酒店,四星级/高档型,￥343,115,45,47,17,3,3
6451232,屿海会,经济型,￥99,140,110,11,8,1,10
22245419,那石客栈(厦门环岛路曾厝垵店),经济型,￥338,47,36,11,0,0,0
27318004,花间树里旅馆(鼓浪屿海心居店),经济型,￥148,27,25,2,0,0,0
2238340,厦门海上花园酒店,四星级/高档型,￥728,388,155,137,62,13,16
45833615,榴莲客栈(厦门中山路店),经济型,￥58,4,3,1,0,0,0
9625723,海缘湾度假别苑(厦大店),经济型,￥69,46,18,7,10,4,7
5720588,邻家小院旅馆,经济型,￥98,54,37,7,5,1,4
22407062,厦门和颐酒店(中山路海景店),四星级/高档型,￥469,701,446,202,35,11,7
5694939,厦门天朗壹水湾度假酒店,四星级/高档型,￥508,184,82,65,17,5,15
6029464,延鹭宾馆,经济型,￥116,64,33,19,6,3,3
18430650,纯私邸别墅旅馆,经济型,￥411,58,39,8,5,2,4
5642617,梦缘古厝复古旅馆,经济型,￥39,75,44,6,10,5,10
19818612,爱筑时尚精品情侣主题酒店,经济型,￥189,136,94,27,8,2,5
16815859,画廊旅馆(鼓浪屿莫奈花园馆),三星级/舒适型,￥528,353,222,91,27,4,9
5423997,厦门日航酒店,五星级/豪华型,￥1275,365,229,110,12,7,7
22552575,鼓浪屿爱菲儿度假酒店(蓝屿店),经济型,￥252,29,17,10,2,0,0
19424486,哆来咪主题旅馆(厦大店),三星级/舒适型,￥68,15,10,4,0,0,1
6077218,速8酒店(厦门中山路轮渡店),三星级/舒适型,￥153,306,134,77,61,15,19
4122322,画廊旅馆(世外桃源馆),经济型,￥168,323,243,60,10,3,7
20733511,汉庭(厦门中山路步行街新店),经济型,￥161,97,30,19,15,5,23
66244883,康莱德酒店,五星级/豪华型,￥1612,78,37,20,9,0,12
3697735,厦门花田厝客栈,经济型,￥138,219,126,54,19,6,14
20716379,雅苑书语家庭旅馆,经济型,￥168,65,60,3,2,0,0
17983927,老厦门青年旅舍(禾祥店),经济型,￥40,48,32,10,3,3,0
68006677,宜必思尚品酒店(厦门中山路步行...,经济型,￥389,24,17,3,2,1,1
23426557,厦门地中海278号客栈,三星级/舒适型,￥676,11,6,5,0,0,0
6299368,厦门八山酒店,四星级/高档型,￥168,46,19,11,6,3,7
19729867,曲径通幽度假别苑,经济型,￥30,32,31,1,0,0,0
1743586,厦门日月谷温泉度假村,五星级/豪华型,￥768,2418,1582,577,92,18,21
2325901,厦门宝龙铂尔曼大酒店,五星级/豪华型,￥715,387,187,127,38,14,17
14905806,锦江之星品尚(厦门集美大学国贸...,经济型,￥179,70,43,21,3,1,2
17639303,厦门朗豪酒店,五星级/豪华型,￥807,189,108,61,11,4,5
2244259,厦门泛太平洋大酒店,五星级/豪华型,￥742,375,198,115,23,8,20
18054472,厦门探索酒店,四星级/高档型,￥428,157,101,35,10,5,6
2325829,厦门京闽中心酒店,五星级/豪华型,￥490,436,266,125,30,3,7
5147744,四角楼客栈(厦门鼓浪屿店),经济型,￥211,35,24,7,3,1,0
4175907,厦门毕思特酒店,四星级/高档型,￥412,687,315,267,71,13,21
22209585,厦门罗约海滨温泉酒店,五星级/豪华型,￥513,97,72,17,4,0,4
4656368,厦门巷185庄园旅馆,经济型,￥101,40,23,7,7,1,2
2327224,厦门翔鹭国际大酒店,五星级/豪华型,￥490,317,123,111,37,13,28
58815365,厦门中山路步行街和颐酒店,四星级/高档型,￥299,22,9,8,1,1,3
4212941,厦门东方名殿酒店,四星级/高档型,￥296,40,23,11,4,0,2
17645554,厦门朗豪酒店自助餐厅,自助餐,￥202,744,332,240,107,41,24
2312164,厦门喜来登酒店,五星级/豪华型,￥1071,405,196,150,31,6,9
6239784,8分钟海边客栈,经济型,￥100,30,19,5,4,1,1
2325919,厦门马哥孛罗东方大酒店,五星级/豪华型,￥826,200,96,63,22,5,12
19188012,厦门北站陌陌之家,经济型,￥78,125,100,17,6,0,2
4683321,国际会议中心酒店,五星级/豪华型,￥1116,226,141,65,14,2,4
5381661,厦门帝元维多利亚大酒店,五星级/豪华型,￥747,273,163,78,17,6,9
5430085,厦门鼓浪屿磐诺假日酒店,四星级/高档型,￥364,492,300,107,51,12,22
69417649,厦门润丰吉祥温德姆至尊酒店,五星级/豪华型,￥1069,26,18,4,3,1,0
5924160,威斯塔海景酒店,经济型,￥179,305,139,69,41,21,35
22395722,厦门万佳国际酒店,五星级/豪华型,￥568,90,53,27,6,0,4
56787521,厦门海悦山庄酒店,五星级/豪华型,￥1000,2054,1652,313,58,9,19
3012058,厦门瑞颐大酒店,五星级/豪华型,￥939,1419,919,378,68,24,26
3901402,厦门佰翔软件园酒店,五星级/豪华型,￥1188,111,56,42,9,1,3
6265954,厦门君泰酒店,五星级/豪华型,￥458,102,58,28,8,5,3
5166423,厦门海港英迪格酒店,五星级/豪华型,￥963,682,412,177,60,18,15
5168572,厦门北海湾惠龙万达嘉华酒店(原...,五星级/豪华型,￥608,380,285,75,12,2,6
2696062,厦门磐基皇冠假日酒店,五星级/豪华型,￥1029,316,196,92,15,4,3
57552923,爱筑精品海景主题酒店(海沧渔人...,三星级/舒适型,￥295,28,22,4,1,0,1
5352649,厦门泰谷酒店,四星级/高档型,￥639,785,456,244,54,9,22
2325910,亚洲海湾大酒店,五星级/豪华型,￥388,606,317,157,78,25,18
6107485,厦门美仑方之缘酒店,四星级/高档型,￥263,285,97,102,63,9,14
2325856,厦门宾馆,四星级/高档型,￥517,2243,1689,457,70,10,13
3715843,厦门盛之乡温泉酒店,五星级/豪华型,￥529,353,256,68,23,2,4
4117074,厦门艾美酒店,五星级/豪华型,￥821,630,367,192,40,13,18
18271600,林家小院,三星级/舒适型,￥98,424,390,27,3,2,2
2241145,厦门鹭江宾馆,四星级/高档型,￥1000,2970,1987,757,146,22,16
4115264,乐雅箜曲音乐酒店,三星级/舒适型,￥298,760,562,141,26,8,23
547208,闽南大酒店 旋转餐厅,闽菜,￥131,1195,664,348,101,26,29
14718671,杨桃院子旅馆(中华红墨店),三星级/舒适型,￥377,397,318,63,13,2,1
8689473,乔治老别墅咖啡度假旅馆,经济型,￥148,349,212,92,25,9,11
2325907,厦门悦华酒店,五星级/豪华型,￥603,848,674,134,26,5,6
5856924,厦门源昌凯宾斯基大酒店,五星级/豪华型,￥1100,364,227,99,21,2,15
17956298,蘭华墅咖啡旅馆,经济型,￥458,85,60,17,3,2,3
2105248,鹭江宾馆·咖啡厅,咖啡厅,￥200,1343,997,261,44,17,6
5168603,夏商怡庭连锁酒店,经济型,￥89,27,11,7,6,1,2
1742965,厦门海底世界,动植物园,￥88,448,111,136,126,31,33
79259844,建发五缘湾凯悦酒店咖啡厅,自助餐,￥214,49,21,12,9,3,4
8045180,国王盒子度假屋,经济型,￥237,287,168,82,23,9,5
14718662,杨桃院子旅馆(复兴古堡店),三星级/舒适型,￥593,201,145,51,2,2,1
19718092,色廊度假别墅,三星级/舒适型,￥329,48,27,13,1,3,4
5376050,泰谷酒店太古码头餐厅,自助餐,￥138,823,524,207,63,18,11
2529028,守望者青年客栈,经济型,￥198,62,44,9,3,0,1
6376734,紫云乡民宿,经济型,￥226,62,43,14,3,1,1
4048018,厦门海悦山庄酒店自助餐厅(地中...,自助餐,￥192,1409,841,354,156,28,28
21595330,日月谷温泉渡假村,温泉,￥277,381,272,76,22,2,9
2933896,娜娜度假小旅馆,三星级/舒适型,￥508,1236,418,505,195,39,50
546822,海景千禧大酒店自助餐,自助餐,￥203,404,208,116,43,13,10
21384363,马哥孛罗东方大酒店自助餐厅,自助餐,￥156,203,89,71,26,5,1
5377490,厦门北海湾惠龙万达嘉华酒店,自助餐,￥149,527,305,142,56,8,15
47218094,红泰餐厅(瑞颐大酒店),东南亚菜,￥125,149,71,58,13,4,3
57163226,君泰酒店1楼紫薇餐厅,自助餐,￥77,1956,1135,555,184,38,44
45560689,厦门海旅温德姆至尊酒店,自助餐,￥229,123,74,26,15,2,6
58001631,喜来登酒店(嘉禾路店),自助餐,￥165,712,300,186,85,13,17
24927661,希尔顿逸林酒店圆聚自助餐厅,自助餐,￥157,291,154,78,32,13,14
19684544,万佳国际酒店自助餐厅,自助餐,￥109,750,434,190,73,21,32
3686935,厦门佰翔软件园酒店自助餐厅,自助餐,￥145,200,103,74,11,9,3
5387206,威斯汀酒店知味自助餐厅,自助餐,￥247,251,101,86,39,11,14
547223,天鹅大酒店怡景湾西餐厅,自助餐,￥123,388,196,100,53,12,13
6057077,凯宾斯基大酒店自助餐厅(湖滨中...,自助餐,￥285,417,204,149,41,13,10
5387228,威斯汀酒店仙岳路店餐厅,自助餐,￥301,102,43,41,12,4,2
6010425,磐基皇冠假日酒店雅博西餐厅(糕...,自助餐,￥216,506,247,154,69,19,16
17995864,京闽中心酒店雅博园西餐厅,自助餐,￥150,431,266,108,34,6,13
67988608,38号码头餐厅(厦门康莱德酒店),自助餐,￥276,160,72,47,16,14,11
2965822,牡丹国际大酒店自助餐厅,自助餐,￥153,206,111,51,30,1,6
4175911,毕思特酒店,自助餐,￥56,1668,785,488,274,69,52
75121344,厦门润丰吉祥温德姆至尊酒店全日...,自助餐,￥231,28,16,4,5,2,1
57166035,金穗园温泉酒店,温泉,￥124,21,10,6,3,1,1
2971336,翠丰SPA温泉,温泉,￥184,189,68,62,25,10,20
8919824,厦门荣誉国际酒店中餐厅,闽菜,￥268,257,171,58,16,5,7
4095913,慢屋,经济型,￥494,352,245,84,19,1,3
19480664,喻色度假别苑,三星级/舒适型,￥306,186,147,27,9,2,1
23938965,杏博湾天沐温泉度假村,温泉,￥108,91,50,20,11,6,4
67998114,鹭城轩(厦门康莱德酒店),闽菜,￥332,25,15,6,2,2,0
547725,马哥孛罗东方大酒店将军日本餐厅,日本料理,￥334,119,53,34,14,6,5
4283358,艾美酒店新食谱西餐厅,西餐,￥220,265,91,95,53,15,11
547202,京闽中心酒店富士日本料理,日本料理,￥186,116,58,27,10,3,3
57978910,日航酒店弁慶日本料理餐厅,日本料理,￥400,84,44,22,11,2,5
5247383,7天连锁酒店(鼓浪屿码头店),经济型,￥142,144,51,49,28,4,12
3328963,海角8号度假旅馆,经济型,￥260,232,57,54,51,28,37
3338950,厦门滨北颐豪酒店,四星级/高档型,￥473,149,77,53,9,1,4
8047113,相思树屋海景客栈,经济型,￥124,69,40,15,5,3,6
18270606,怡海阁酒店(中山店),三星级/舒适型,￥228,69,31,17,8,2,11
18767768,如家快捷酒店(会展中心莲前西路...,经济型,￥127,77,52,17,6,1,1
13933676,右见海岸客栈,经济型,￥69,22,16,3,2,0,1
5463349,爱尔兰家庭旅馆,经济型,￥132,117,61,31,11,5,9
2528902,李家庄休闲咖啡旅馆,三星级/舒适型,￥320,208,96,68,24,2,2
13759443,鼓山栖旅馆,经济型,￥571,59,47,12,0,0,0
51095179,厦门牡丹国际大酒店,五星级/豪华型,￥609,124,79,29,11,1,3
13802267,鼓浪屿浮云旅馆,经济型,￥108,45,23,21,1,0,0
26233466,曾厝垵别树一阁家庭旅馆(厦大学...,经济型,￥270,63,62,1,0,0,0
8768407,鼓浪屿卢卡国际青年旅舍(鼓浪屿...,经济型,￥69,65,37,17,5,4,2
5509907,锦江之星(厦门禾祥西路店),经济型,￥129,218,105,73,29,7,4
5602037,厦门禾正大酒店,四星级/高档型,￥133,109,60,27,8,2,12
17919935,亚洲海湾大酒店,自助餐,￥153,72,43,17,6,2,4
5730399,宝龙铂尔曼大酒店西餐厅,自助餐,￥197,586,295,182,84,13,12
8868151,7天连锁酒店(厦门厦大南普陀店),经济型,￥198,174,71,65,25,6,7
8987420,日光花园旅馆,三星级/舒适型,￥143,40,12,19,3,3,3
6600726,Judy's Inn,三星级/舒适型,￥680,57,29,15,4,2,7
67991278,爱尚优驿之拾捌间酒店,经济型,￥256,9,8,0,1,0,0
6156740,摩登世家连锁酒店(火车站文灶店),经济型,￥99,54,41,5,4,1,3
56715868,厦大梦时光客栈,经济型,￥79,0,0,0,0,0,0
67051565,全季酒店(厦门大学店),三星级/舒适型,￥280,31,12,11,4,1,3
18363726,如家快捷酒店(厦门中山路步行街...,经济型,￥144,90,41,30,12,5,2
57740844,厦门翠丰温泉度假酒店,五星级/豪华型,￥648,322,172,88,35,6,21
22171754,厦门坤城汤岸温泉度假村,五星级/豪华型,￥524,81,53,17,7,0,4
3587791,厦门鼓浪湾大酒店,五星级/豪华型,￥597,124,78,33,6,3,4
69905788,花界爱情酒店(厦门莲花店),更多酒店住宿,￥239,1,1,0,0,0,0
5168555,厦门日东花园酒店,五星级/豪华型,￥277,133,51,38,19,8,17
21155533,厦门希阁花园酒店,四星级/高档型,￥336,33,10,10,9,3,1
13880451,7天连锁酒店(厦门火车站店),经济型,￥127,79,44,23,8,2,2
58111163,厦门荣誉国际酒店,五星级/豪华型,￥758,28,16,6,2,0,4
9317378,鹭江夜游(轮渡码头),景点,￥70,210,112,45,29,7,17
69080999,君泰酒店19楼前景餐厅,西餐,￥70,19,15,3,1,0,0
13754639,厦门骏豪会度假酒店,四星级/高档型,￥690,96,59,29,7,0,1
58595792,厦门五缘水乡酒店,五星级/豪华型,￥675,72,54,15,2,0,1
57672602,鼓浪屿柏文熊主题酒店,经济型,￥418,38,23,10,2,1,2
5288184,颐锦酒店(厦鼓码头店),四星级/高档型,￥203,88,34,28,14,4,8
5405099,厦门杏博湾天沐温泉度假村,三星级/舒适型,￥519,339,187,92,38,10,12
5864519,陌上墅旅馆,经济型,￥458,29,23,5,1,0,0
2327212,厦门国际会展酒店,五星级/豪华型,￥1385,147,71,47,14,2,5
4129878,厦门万佳东方酒店(虎园路店),三星级/舒适型,￥328,415,166,167,58,8,16
13784857,北屿酒店东西餐吧,西餐,￥78,688,438,158,52,22,18
4135892,紫色青鸟旅馆(鼓浪屿店),经济型,￥88,77,31,18,15,10,3
75122559,厦门润丰吉祥温德姆至尊酒店润祥...,创意菜,￥78,10,7,2,0,1,0
58597400,鼓浪屿1987精品度假别苑,经济型,￥118,4,3,0,1,0,0
5465637,汉庭(厦门中山路步行街店),经济型,￥203,236,107,76,36,7,10
19729863,厦门山海观精品客栈,经济型,￥424,50,26,19,4,0,1
22366526,爱尚优驿酒店(中山路店),三星级/舒适型,￥169,37,15,10,5,3,4
6150667,7天连锁酒店(厦门中山路轮渡店),经济型,￥144,41,17,10,10,2,2
14184706,厦门薇阁情侣主题酒店,三星级/舒适型,￥268,56,35,15,2,0,4
5578999,日航酒店全天候餐厅,自助餐,￥193,116,40,51,21,2,2
5860880,凯裕国际酒店凯旋餐厅(凯旋餐厅),自助餐,￥86,98,50,28,10,4,6
57129022,泰谷酒店,自助餐,￥48,147,77,54,11,3,2
4135293,鼓浪湾酒店自助餐,自助餐,￥144,173,79,68,19,0,7
5249836,锦江之星(厦门机场湖里大道店),经济型,￥123,71,34,18,10,5,4
4537516,玫瑰屋情侣主题蜜月酒店,经济型,￥299,68,33,22,7,3,3
72459430,厦门金色四季酒店,四星级/高档型,￥354,58,22,20,10,2,4
23986220,塔莱小容客栈,经济型,￥15,14,11,2,1,0,0
2327218,厦门卡尔曼酒店(原希尔福酒店),四星级/高档型,￥339,198,45,57,41,13,31
21985684,厦门大学（绿晶）和颐酒店,四星级/高档型,￥345,27,10,4,5,6,2
6057902,源昌凯宾斯基大酒店普拉那啤酒坊,自助餐,￥222,127,46,55,17,5,4
6161241,就是为你主题酒店,经济型,￥138,90,38,29,8,4,11
68115270,鼓浪屿屿海度假酒店,经济型,￥144,1,1,0,0,0,0
6851189,如家快捷酒店(火车站鸿运大厦店),经济型,￥135,114,63,36,10,1,4
57099965,厦门光大酒店,四星级/高档型,￥292,6,3,3,0,0,0
6023580,汉庭(厦门中山路轮渡店),经济型,￥135,200,79,65,39,11,6
5745816,古歌书苑咖啡旅馆,经济型,￥388,139,67,45,20,4,3
5390550,小彼德度假旅馆(三丘田码头店),经济型,￥99,109,27,11,17,7,47
21217433,爱情里精品客栈,经济型,￥88,23,17,3,0,1,2
13770968,厦门空港佰翔花园酒店,四星级/高档型,￥385,131,54,42,24,3,7
57040161,鼓浪别墅酒店(厦门鼓浪屿店),四星级/高档型,￥645,223,77,73,43,11,10
58006889,厦门君隆戴斯大酒店,五星级/豪华型,￥438,252,125,56,43,18,10
24013166,春暖花开客栈,经济型,￥118,21,11,7,2,0,1
6022213,爱丽丝旅馆(桃源店),经济型,￥2252,22,10,4,8,0,0
56773444,画廊旅馆(复兴路店),经济型,￥278,209,79,73,17,3,21
8014767,厦门明发国际大酒店,五星级/豪华型,￥326,343,199,102,24,6,12
11558128,港湾大酒店海鲜蒸汽锅自助餐厅,自助餐,￥115,128,48,32,25,8,15
65416375,世茂双子塔海景公寓酒店(厦门大...,经济型,￥585,34,28,3,2,0,1
4506111,如家快捷酒店(厦门SM城市广场店),经济型,￥143,175,97,30,34,11,3
3472888,印象闽南民俗客栈,经济型,￥148,54,12,20,14,2,5
3877201,翔鹭国际大酒店鸣春茶楼,自助餐,￥86,753,365,204,107,35,41
5585404,厦门米仑酒店,四星级/高档型,￥207,250,109,74,40,17,10
20682772,半岛小墅客栈,经济型,￥88,12,5,1,3,2,1
4283873,如家快捷酒店(火车站金榜路店),经济型,￥129,116,63,38,12,1,2
58833258,航空港花园酒店自助餐厅,自助餐,￥87,229,133,50,28,9,7
4112735,如是酒店(厦门主题壹号店),四星级/高档型,￥276,90,50,30,5,1,4
6443387,瑞颐大酒店琴岸咖啡厅,自助餐,￥165,652,331,188,96,22,15
3344533,鹭飞国际青年旅舍,经济型,￥70,175,60,60,34,9,8
5723989,易佰连锁旅店(湖滨东路体育中心...,经济型,￥80,27,13,5,6,2,1
8067468,日光·遇家庭旅馆,经济型,￥99,29,12,7,3,2,5
2327794,美仑皓晖酒店,四星级/高档型,￥244,284,93,113,47,8,19
16214182,鼓浪屿46HOWTEL精品生活方式酒店,三星级/舒适型,￥358,145,54,60,21,6,4
14716736,唯你海景客栈,经济型,￥99,15,10,2,2,1,0
38212993,在路上精品公寓(五缘湾店),经济型,￥219,47,40,3,3,1,0
6105845,厦门杏林湾大酒店,五星级/豪华型,￥372,153,75,42,21,8,7
5152294,麓意思老别墅酒店,三星级/舒适型,￥290,455,259,118,42,18,18
66078870,美丽华大酒店餐厅,闽菜,￥74,78,30,25,14,0,2
69831504,马哥孛罗东方大酒店莲苑中餐厅,粤菜/潮州菜,￥115,33,27,5,1,0,0
82416107,海上花园酒店自助午餐厅,自助餐,￥63,219,77,54,41,8,13
67998164,French Kiss(厦门康莱德酒店),面包甜点,￥44,16,13,2,1,0,0
16816135,画廊酒店(鼓浪屿故驿海景馆店),经济型,￥698,38,33,3,0,1,1
5146125,厦门青年阳光酒店(故宫店),经济型,￥128,81,49,21,7,2,2
58650906,一山一海度假别墅,经济型,￥388,11,7,2,1,1,0
5294752,山水丽景大酒店,四星级/高档型,￥372,67,31,22,11,0,3
2327755,白鹭洲大酒店,四星级/高档型,￥337,154,35,51,38,12,16
5288182,柏拉图客栈,经济型,￥108,187,94,39,24,9,21
27209482,罗约海滨温泉酒店索莎西餐厅,自助餐,￥131,98,60,26,4,3,5
58104512,老船长的家家庭旅馆(三店),经济型,￥88,0,0,0,0,0,0
5150854,7天连锁酒店(厦门机场店),经济型,￥207,62,21,18,13,5,5
22434090,雅居度假别墅(厦大店),经济型,￥89,12,4,2,1,0,5
8689512,厦门温泉戴斯酒店,四星级/高档型,￥273,59,22,24,8,2,3
19829361,华濠四季酒店(厦门北站店),经济型,￥280,95,42,29,12,6,6
3503638,桐菱度假酒店(鼓浪屿三丘田码头...,经济型,￥216,169,39,43,42,17,27
5419803,8a青年旅馆,经济型,￥67,47,19,15,7,2,4
4231158,杨桃院子旅馆(安海花园店),三星级/舒适型,￥422,382,235,112,21,8,6
18183141,海之韵主题客栈(厦大店),经济型,￥39,14,9,3,2,0,0
21822072,征途青年旅舍(火车站店),经济型,￥30,7,5,2,0,0,0
578704,白鹭洲大酒店湖畔自助餐厅,自助餐,￥139,269,71,75,45,18,24
5143377,厦门8090后舍个性青旅,经济型,￥50,52,28,15,7,2,0
6183473,如家快捷酒店(厦门仙岳路江头店),经济型,￥152,98,60,21,14,1,2
13782057,鼓浪屿有良家旅馆,经济型,￥130,41,25,10,5,0,1
13884572,易佰连锁旅店(厦门中山路店),经济型,￥80,78,22,28,16,6,6
2564617,锦江之星(厦门机场区政府店),经济型,￥160,140,56,35,22,9,15
57827338,瑞颐大酒店(鹭江道店),自助餐,￥191,8,3,4,0,0,1
19429648,汉庭(厦门莲前西路店),经济型,￥237,34,24,6,3,1,0
4657360,7天优品酒店(厦门中山路步行街店...,经济型,￥144,356,113,129,76,17,21
3466339,汉庭(厦门火车站文灶店),经济型,￥162,121,65,29,15,6,4
21239520,三月三民宿,经济型,￥128,9,8,1,0,0,0
4506107,如家快捷酒店(莲前大道加州广场...,经济型,￥199,128,63,33,20,4,8
5661912,锦江之星(厦门集美杏林店),经济型,￥119,56,39,8,4,1,4
13875496,厦门明发国际大酒店咖啡廊,咖啡厅,￥127,125,62,43,14,4,2
5270848,海悦山庄酒店天悦阁海景酒廊,咖啡厅,￥108,34,12,9,8,2,3
19486003,厦门湖里颐豪酒店,四星级/高档型,￥608,74,46,20,4,2,2
65759814,国王盒子旅店(哈尼店),经济型,￥126,36,36,0,0,0,0
2261884,厦门国际青年旅舍,青年旅舍,￥129,178,64,60,29,7,9
4556864,锦江之星(厦门火车站店),经济型,￥157,86,36,30,16,4,0
8689466,L7城市精品酒店,经济型,￥138,15,5,3,1,1,5
69729631,厦门度四季公寓酒店(世茂双子塔...,公寓式酒店,￥428,3,3,0,0,0,0
5515371,厦门海岸国际酒店,四星级/高档型,￥499,167,55,41,32,15,24
6292753,海联七号,经济型,￥320,32,16,7,4,2,3
19129838,朋来客栈(机场店),经济型,￥87,74,45,11,10,3,5
